License,Type of licenses,Name,Contact,Address,"City,State,Zip",County,Phone,ExpirationDate,Website
4409643,Food Establishment Licenses,RITA ANN'S,RITA MILES,217 SUGAR MILL DR,"SAVANNAH, GA     31419",CHATHAM,(912) 657-2991,6/30/2023,
30248,Food Establishment Licenses,BP FOODMART,MITUL PATEL,5806 WATERS AVE,"SAVANNAH, GA     31404",CHATHAM,(912) 691-0642,6/30/2026,
41357,Food Establishment Licenses,HONEYBAKED HAM COMPANY AND CAFE #1626,JOHN PEECKSEN,8608 ABERCORN ST D,"SAVANNAH, GA     31406",CHATHAM,(912) 920-7400,6/30/2025,
5310725,Food Establishment Licenses,TYBEE SEAFOOD MARKET LLC,MICHAEL ANDERSON,7878 US HWY 80 E,"SAVANNAH, GA     31410",CHATHAM,(912) 468-8121,6/30/2026,
4322655,Food Establishment Licenses,PUMP N PANTRY,JAYESH PATEL,5 GATEWAY BLVD S,"SAVANNAH, GA     31419",CHATHAM,760-267-1311,6/30/2025,
6028820,Food Establishment Licenses,HALE TEA CO,MEGAN MILLER,410 W JONES ST STE A,"SAVANNAH, GA     31401",CHATHAM,(301) 785-7803,6/30/2026,
94371,Food Establishment Licenses,THE FRESH MARKET #65,RONALD CRAIG CARLOCK,5525 ABERCORN ST,"SAVANNAH, GA     31405",CHATHAM,(912) 354-6075,6/30/2026,
97235,Food Establishment Licenses,SAM'S CLUB #8202,TIM SKINNER,1975 E MONTGOMERY CROSS,"SAVANNAH, GA     31406",CHATHAM,(912) 352-3330,6/30/2026,
4577452,Food Establishment Licenses,324 W BOLTON SHARED KITCHEN,,324 W BOLTON ST,"SAVANNAH, GA     31404",CHATHAM,(912) 355-4177,6/30/2026,
4371339,Food Establishment Licenses,SAVANNAH HEALTHY VENDING,THOMAS HACKER,1101 CHATHAM PKWY UNIT B 4,"SAVANNAH, GA     31408",CHATHAM,912-508-4883,6/30/2026,
5204029,Food Establishment Licenses,OGEECHEE MEAT MARKET,GARY MCCLUNE,6011 OGEECHEE RD,"SAVANNAH, GA     31419",CHATHAM,(912) 961-5223,6/30/2025,
4409671,Food Establishment Licenses,THUNDERBOLT MARATHON,MANJULA RAJAPAKSHA,3019 E VICTORY DR,"SAVANNAH, GA     31404",CHATHAM,(912) 352-8538,6/30/2026,
4767193,Food Establishment Licenses,WICKED CAKES OF SAVANNAH,ABBY LONGWATER,466 MONTGOMERY ST,"SAVANNAH, GA     31401",CHATHAM,912-298-0040,6/30/2026,
4409885,Food Establishment Licenses,LA GUADALUPANA MEAT MARKET,EDILMA MARTIN LOPEZ,6009 OGEECHEE RD,"SAVANNAH, GA     31419",CHATHAM,(912) 335-7430,6/30/2023,
5106070,Food Establishment Licenses,GIANT FOOD MART,PRAWESH KHADKA,1606 W GWINNETT ST,"SAVANNAH, GA     31415",CHATHAM,(912) 236-2945,6/30/2025,
5608989,Food Establishment Licenses,SAVANNAH SCONE COMPANY,ANDRIJA & ELIZABETH COPIC,713 E 65TH ST,"SAVANNAH, GA     31405",CHATHAM,(912) 388-0354,6/30/2026,
4347422,Food Establishment Licenses,ONE STOP SHOP,VINNY PATEL,1318 AUGUSTA AVE,"SAVANNAH, GA     31415",CHATHAM,912-238-2331,6/30/2026,
86459,Food Establishment Licenses,OGEECHEE MEAT MARKET,GARY MCCLUNE,6021 OGEECHEE RD,"SAVANNAH, GA     31419",CHATHAM,(912) 961-5223,6/30/2026,
4322416,Food Establishment Licenses,EL CHEAPO SAVANNAH,PRAKASH PATEL,9137 WHITE BLUFF RD,"SAVANNAH, GA     31402",CHATHAM,912-244-4152,6/30/2026,
4162924,Food Establishment Licenses,CRC GEORGIA LLC,RONALD MAINS JR.,988 BOURNE AVE,"SAVANNAH, GA     31408",CHATHAM,(912) 965-1112,6/30/2026,
5451644,Food Establishment Licenses,"EDIBLE JUICES, LLC",RAMONA GREEN,5002 PAULSEN ST,"SAVANNAH, GA     31405",CHATHAM,(912) 500-5366,6/30/2026,
4987235,Food Establishment Licenses,CHEVRON,MEGHANA PATEL,7203 ABERCORN ST,"SAVANNAH, GA     31406",CHATHAM,(912) 247-4557,6/30/2026,
27743,Food Establishment Licenses,NELSON QUALITY SHRIMP CO,GORDON NELSON,3516 OLD TYBEE RD,"SAVANNAH, GA     31410",CHATHAM,(912) 897-1123,6/30/2026,
27743,Food Establishment Licenses,NELSON QUALITY SHRIMP CO,GORDON NELSON,3516 OLD TYBEE RD,"SAVANNAH, GA     31410",CHATHAM,(912) 897-1123,12/31/2025,
37105776,Bird Dealers Licenses,PETSMART INC. #2351,PETSMART,1821 E Victory Dr,"Savannah , GA      31404",CHATHAM,623-587-2949,12/31/2026,
3799721,Bird Dealers Licenses,Everett's Aviary,Joyce Everett,347 Beaufort Rd,"Savannah , GA      31419",CHATHAM,912-308-6521,2/28/2026,
3762742,Bird Dealers Licenses,PETSMART #221,"PETSMART, INC.",11132 Abercorn St,"Savannah , GA      31419",CHATHAM,623-587-2949,8/31/2026,
50003177,Dairy Licenses,"LEOPOLD'S, INC",STRATTON LEOPOLD,502 E 37TH ST,"SAVANNAH, GA     31402",CHATHAM,,12/31/2050,
3799838,Bird Dealers Licenses,"Petco Animal Supplies Stores, Inc",General Manager,8108 Abercorn Street,"Savannah , GA      31406",CHATHAM,2102019096,7/31/2026,
37104523,Bird Dealers Licenses,TWEETERS N PEEPERS,JUDITH HARRIS,5901 Ogeechee Rd,"Savannah , GA      31419",CHATHAM,9129251777,4/28/2026,
3798556,Bird Dealers Licenses,PET SUPERMARKET #292,"PET SUPERMARKET, INC.",7805 Abercorn St Ste 17,"Savannah , GA      31406",CHATHAM,9123539392,3/31/2026,
55568188,Dairy Licenses,TALAHI TREATS,REBECCA FAUCETTE,5002 PAULSON STREET # 109,"SAVANNAH, GA     31405",CHATHAM,(912) 224-0530,12/31/2050,
55567797,Dairy Licenses,STARSHIP ICE CREAM LLC,STEVE PENATELLO,629 E BROAD ST,"SAVANNAH, GA     31401",CHATHAM,(912) 999-3899,12/31/2027,
55556404,Dairy Licenses,SAVANNAH SQUARE POPS,JUDD WIGGINS,347 MARTIN LUTHER KING Jr BLVD,"SAVANNAH, GA     31405",CHATHAM,(912) 999-7078,12/31/2027,
9292310,Fuel Pump Registration Licenses,KROGER # 697,,318 MALL BOULEVARD,"SAVANNAH, GA     31406",CHATHAM,912-200-9158,6/30/2026,
55556760,Dairy Licenses,SAVANNAH KLEEN,,205 OLEARY RD,"SAVANNAH, GA     31407",CHATHAM,(912) 964-4809,12/31/2027,
55567796,Dairy Licenses,"JALISCO FRESH, INC.",ELIAB RODRIGUEZ,1000 EISENHOWER DR STE B,"SAVANNAH, GA     31406",CHATHAM,(912) 484-0480,12/31/2027,
49889,Fuel Pump Registration Licenses,OGEECHEE CONVENIENCE,,6001 OGEECHEE RD,"SAVANNAH, GA     31419",CHATHAM,912-925-4305,6/30/2026,
899927,Fuel Pump Registration Licenses,ENMARK CORPORATE OFFICE,ACCOUNTS PAYABLE,1705 CHATHAM PARKWAY,"SAVANNAH, GA     31415",CHATHAM,912-236-1331/912-443-6567,6/30/2025,
36904,Fuel Pump Registration Licenses,PRITAN INC,,5815 WATERS AVE,"SAVANNAH, GA     31406",CHATHAM,912-352-7816,6/30/2026,
39725,Fuel Pump Registration Licenses,SAVANNAH CONVENIENCE INC,,6827 WATERS AVE,"SAVANNAH, GA     31406",CHATHAM,(912) 354-3294,6/30/2026,
9296342,Fuel Pump Registration Licenses,PARKER'S KITCHEN #123,,2500 FT. ARGYLE RD,"SAVANNAH, GA     31302",CHATHAM,912-446-4970,6/30/2026,
26741,Fuel Pump Registration Licenses,CIRCLE K #7716,,7716 HWY 80,"SAVANNAH, GA     31410",CHATHAM,912-897-4433,6/30/2026,
82332,Fuel Pump Registration Licenses,PARKERS 25,,3105 E VICTORY DR,"SAVANNAH, GA     31401",CHATHAM,912-231-1001,6/30/2026,
9296765,Fuel Pump Registration Licenses,NOURIA 14000 ABERCORN EXPRESSWAY,REBECCA SHURTLEFF,14000 ABERCORN STREET,"SAVANNAH, GA     31419",,508-309-2888,6/30/2026,
9296769,Fuel Pump Registration Licenses,NOURIA 3219 SKIDAWAY ROAD,REBECCA SHURTLEFF,3219 SKIDAWAY ROAD,"SAVANNAH, GA     31404",,508-309-2888,6/30/2026,
9293933,Fuel Pump Registration Licenses,PUMP N GO,,801 HARMON ST,"SAVANNAH, GA     31401",,912-425-1055,6/30/2026,
9296764,Fuel Pump Registration Licenses,NOURIA FERGUSON AVENUE,REBECCA SHURTLEFF,9801 FERGUSON AVENUE,"SAVANNAH, GA     31406",,508-309-2888,6/30/2026,
9293791,Fuel Pump Registration Licenses,ABERCORN BP,MOHIT BYAS,7204 ABERCORN ST,"SAVANNAH, GA     31406",CHATHAM,912 352-9888,6/30/2026,
9296848,Fuel Pump Registration Licenses,"Aum2019, Inc",Krunal Dhimmar,3618 Ogeechee Road,"Savannah, GA     31405",CHATHAM,912-233-8307,6/30/2026,
9292454,Fuel Pump Registration Licenses,WATERS CHEVRON,,5009 WATERS AVENUE,"SAVANNAH, GA     31404",CHATHAM,912-335-2881,6/30/2026,
36606,Fuel Pump Registration Licenses,POOR WILLIES # 19,,14001 ABERCORN ST,"SAVANNAH, GA     31406",CHATHAM,(912) 920-0842,6/30/2026,
9293951,Fuel Pump Registration Licenses,VICTORY STATION,ANDY PATEL,1102 EAST VICTORY DRIVE,"SAVANNAH, GA     31404",CHATHAM,912-236-7242,6/30/2025,
9296771,Fuel Pump Registration Licenses,NOURIA 405 MLK Jr. BOULEVARD,REBECCA SHURTLEFF,405 MLK Jr. BOULEVARD,"SAVANNAH, GA     31401",,508-309-2888,6/30/2026,
9293053,Fuel Pump Registration Licenses,ZACK'S QUICK STOP,,2701 OGEECHEE RD,"SAVANNAH, GA     31405",CHATHAM,912-349-2949,6/30/2026,
9295027,Fuel Pump Registration Licenses,TPG Marinas IOH LLC,Michelle Joyal,50 W. Bluff Drive,"Savannah, GA     31406",CHATHAM,912-354-8187,6/30/2026,
34374,Fuel Pump Registration Licenses,PUMP N PANTRY LLC,,102 W 37TH ST,"SAVANNAH, GA     31401",CHATHAM,912-691-1015,6/30/2026,
95612,Fuel Pump Registration Licenses,FOOD MART INC,,401 E MONTGOMERY XRD,"SAVANNAH, GA     31406",CHATHAM,,6/30/2026,
9292771,Fuel Pump Registration Licenses,COLONIAL FUEL AND LUBRICANT SERVICES,,1580 DEAN FOREST ROAD,"SAVANNAH, GA     31408",CHATHAM,912-681-2261,6/30/2026,
9292274,Fuel Pump Registration Licenses,BRADLEY CORNER,,1102 BRADLEY CORNER BLVD. SUITE B,"SAVANNAH, GA     31419",CHATHAM,912-925-0999,6/30/2026,
9292661,Fuel Pump Registration Licenses,KROGER FUEL CENTER # 609,,495 JOHNNY MERCER BLVD.,"SAVANNAH, GA     31610",CHATHAM,912-897-3532,6/30/2026,
79500,Fuel Pump Registration Licenses,ENMARK STATIONS INC 491,,3219 SKIDAWAY RD,"SAVANNAH, GA     31404",CHATHAM,912-354-9208,6/30/2025,
75926,Fuel Pump Registration Licenses,HOGANS MARINA,,36 WILIMINGTON ISLAND RD,"SAVANNAH, GA     31410",CHATHAM,912-897-3474,6/30/2024,
9293061,Fuel Pump Registration Licenses,PARKERS #62,,2175 BENTON BLVD,"SAVANNAH, GA     31407",CHATHAM,912-349-0091,6/30/2026,
90724,Fuel Pump Registration Licenses,ENMARK STATION 838,,3098 WATSON BLVD,"SAVANNAH, GA     31402",CHATHAM,478-953-8153,6/30/2025,
900266,Fuel Pump Registration Licenses,ENMARK STATION # 846,,210 JOHNNY MERCER BLVD,"SAVANNAH, GA     31410",CHATHAM,,6/30/2025,
95040,Fuel Pump Registration Licenses,KROGER FUEL CENTER # 645,,5720 OGEECHEE ROAD,"SAVANNAH, GA     31429",CHATHAM,912-235-3431,6/30/2026,
75577,Fuel Pump Registration Licenses,ENMARK STATION INC #10,,14000 ABERCORN ST,"SAVANNAH, GA     31419",CHATHAM,912-927-3430,6/30/2025,
9295144,Fuel Pump Registration Licenses,CHEVRON,JASMINE PATEL,8900 WHITE BLUFF RD,"SAVANNAH, GA     31406",,551-268-9294,6/30/2023,
9296770,Fuel Pump Registration Licenses,NOURIA 1316 EAST DERENNE AVENUE,REBECCA SHURTLEFF,1316 EAST DERENNE AVENUE,"SAVANNAH, GA     31406",,508-309-2888,6/30/2026,
33924,Fuel Pump Registration Licenses,NITI SHELL,,3618 OGEECHEE RD,"SAVANNAH, GA     31405",CHATHAM,912-233-8307,6/30/2025,
900535,Fuel Pump Registration Licenses,KROGER FUEL CENTER #979,,1900 E VICTORY DR,"SAVANNAH, GA     31404",CHATHAM,912-236-9324,6/30/2026,
9296773,Fuel Pump Registration Licenses,NOURIA 175 JOHNNY MERCER BOULEVARD,REBECCA SHURTLEFF,175 JOHNNY MERCER BOULEVARD,"SAVANNAH, GA     31410",,508-309-2888,6/30/2026,
79570,Fuel Pump Registration Licenses,PARKERS #21,,1976 E VICTORY DR,"SAVANNAH, GA     31401",CHATHAM,912-233-8898,6/30/2026,
64727,Fuel Pump Registration Licenses,ENMARK #185,,1316 DERENNE AVENUE,"SAVANNAH, GA     31405",CHATHAM,9123559326,6/30/2025,
9292418,Fuel Pump Registration Licenses,FUELS-N-PANTRY,,1220 MONTGOMERY STREET,"SAVANNAH, GA     31401",CHATHAM,(912) 447-5629,6/30/2026,
70720,Fuel Pump Registration Licenses,MEHUL INC./ GEMINI AMOCO,,4906 PAULSEN ST,"SAVANNAH, GA     31405",CHATHAM,912-354-2270,6/30/2026,
45199,Fuel Pump Registration Licenses,SHADY FOOD STORE,,2215 MLK JR. BLVD.,"SAVANNAH, GA     31401",CHATHAM,912-232-5299,6/30/2026,
9293932,Fuel Pump Registration Licenses,THUNDERBOLT MARATHON,,3019 E VICTORY DR,"SAVANNAH, GA     31404",CHATHAM,912-233-5930,6/30/2026,
34396,Fuel Pump Registration Licenses,MR. FUEL,SELINA TURNER,1504 DEAN FOREST RD,"SAVANNAH, GA     31408",,912-964-5280,6/30/2026,
45081,Fuel Pump Registration Licenses,ENMARK #600,,7406 WATERS AVE,"SAVANNAH, GA     31406",CHATHAM,9123527153,6/30/2025,
27052,Fuel Pump Registration Licenses,AKSHAR ENTERPRISE INC,,5402 LA ROCHE AVE,"SAVANNAH, GA     31406",CHATHAM,912-353-9001,6/30/2026,
900403,Fuel Pump Registration Licenses,LAZARETTO DEVELOPMENT,,4 HWY 80 OLD TYBEE RD,"SAVANNAH, GA     31405",CHATHAM,912-786-5554,6/30/2021,
9293052,Fuel Pump Registration Licenses,PUMP N GO OGHECHEE,,2320 OGEECHEE RD,"SAVANNAH, GA     31415",CHATHAM,912-712-3603,6/30/2026,
9294324,Fuel Pump Registration Licenses,MN PARESH INC,MIKE PATEL,2016 SKIDAWAY RD,"SAVANNAH, GA     31404",CHATHAM,912-484-6138,6/30/2026,
64046,Fuel Pump Registration Licenses,MISS JUDYS CHARTERS,,124 PALMETTO DR,"SAVANNAH, GA     31410",CHATHAM,912-897-4921,6/30/2026,
86575,Fuel Pump Registration Licenses,"PREM KRISTHNA, INC.",,502 W BAY STREET,"SAVANNAH, GA     31416",CHATHAM,912-495-9342,6/30/2026,
9293141,Fuel Pump Registration Licenses,MURPHY'S EXPRESS #8829,,"14080 ABERCORN ST,","SAVANNAH, GA     31419",CHATHAM,912-920-0606,6/30/2026,
900276,Fuel Pump Registration Licenses,DOWN TOWN CHEVRON,,147 MLK JR,"SAVANNAH, GA     31401",CHATHAM,,6/30/2026,
900376,Fuel Pump Registration Licenses,WEST BAY HOP-IN,,2419 WEST BAY ST,"SAVANNAH, GA     31415",CHATHAM,912-349-4160,6/30/2026,
45191,Fuel Pump Registration Licenses,BDG FOOD MART,,2511 SKIDAWAY RD,"SAVANNAH, GA     31402",CHATHAM,912-447-6773,6/30/2026,
9293921,Fuel Pump Registration Licenses,PUMP N GO,,201 E MONTGOMERY CROSSROADS,"SAVANNAH, GA     31406",CHATHAM,912-306-7360,6/30/2026,
54385,Fuel Pump Registration Licenses,ENMARK # 210,,106 OCILLA HWY,"SAVANNAH, GA     31402-9949",CHATHAM,229-423--5261,6/30/2025,
70721,Fuel Pump Registration Licenses,THE LANDINGS YACHT CLUB DELEGA,,2 MARINA DR,"SAVANNAH, GA     31411",CHATHAM,,6/30/2026,
9293920,Fuel Pump Registration Licenses,ABERCORN CHEVRON,,2606 ABERCORN ST,"SAVANNAH, GA     31401",CHATHAM,912-306-7360,6/30/2026,
50912,Fuel Pump Registration Licenses,BILLS MINI MART,,1550 DEAN FOREST RD,"SAVANNAH, GA     31408",CHATHAM,(912) 964-1279,6/30/2022,
9295748,Fuel Pump Registration Licenses,"GO OUTDOORS SAVANNAH TRS, LLC",MICHAEL HOUBRE,36 WILMINGTON ISLAND RD,"SAVANNAH, GA     31410",CHATHAM,865-588-0321,6/30/2026,
38425,Fuel Pump Registration Licenses,THE GAS PUMP,,1934 MILLS B LANE BLVD,"SAVANNAH, GA     31405",CHATHAM,912-234-8307,6/30/2024,
32704,Fuel Pump Registration Licenses,CIRCLE K #1862,,2 QUACCO RD,"SAVANNAH, GA     31405",CHATHAM,912-925-3134,6/30/2026,
32495,Fuel Pump Registration Licenses,B P M FOOD MART,,3701 BULL ST,"SAVANNAH, GA     31405",CHATHAM,000-000-0000,6/30/2026,
9294137,Fuel Pump Registration Licenses,Aashit Investments Inc.,Aashit Patel,1940 Mills B Lane (Unit-F),"Savannah, GA     31405",CHATHAM,19126591582,6/30/2024,
45230,Fuel Pump Registration Licenses,TUCKER & SONS,,902 MONTGOMERY ST,"SAVANNAH, GA     31401",CHATHAM,912-236-2954,6/30/2023,
77030,Fuel Pump Registration Licenses,OGEECHEE CHEVRON,,3912 OGEECHEE RD,"SAVANNAH, GA     31405",CHATHAM,(912) 447-0730,6/30/2026,
9293253,Fuel Pump Registration Licenses,QUICK STOP #92,,1450 W BAY ST,"SAVANNAH, GA     31415",CHATHAM,912-233-6063,6/30/2021,
9296767,Fuel Pump Registration Licenses,NOURIA 4318 OGEECHEE ROAD,REBECCA SHURTLEFF,4318 OGEECHEE ROAD,"SAVANNAH, GA     31406",,508-309-2888,6/30/2026,
900504,Fuel Pump Registration Licenses,PARKERS #35,,5300 SKIDAWAY RD,"SAVANNAH, GA     31404",CHATHAM,912-354-7273,6/30/2026,
29712,Fuel Pump Registration Licenses,SKIDAWAY CONVENIENCE,,3014 SKIDAWAY RD,"SAVANNAH, GA     31404",CHATHAM,912-354-9374,6/30/2026,
900277,Fuel Pump Registration Licenses,WATERS BP,,5806 WATERS AVE,"SAVANNAH, GA     31404",CHATHAM,912-691-0642,6/30/2026,
9296774,Fuel Pump Registration Licenses,NOURIA 10 EISENHOWER DRIVE,REBECCA SHURTLEFF,10 EISENHOWER DRIVE,"SAVANNAH, GA     31406",,508-309-2888,6/30/2026,
9292660,Fuel Pump Registration Licenses,HIGHLAND PARK BP,,1900 BENTON BLVD. SUITE # 103,"SAVANNAH, GA     31407",CHATHAM,(912) 348-3639,6/30/2026,
76177,Fuel Pump Registration Licenses,ONE STOP / VINNY ENTERPRISES INC.,,2100 MONTGOMERY STREET,"SAVANNAH, GA     31401",CHATHAM,912-414-4126,6/30/2026,
9296695,Fuel Pump Registration Licenses,Nick 2024 Inc,Nayankumar Patel,902 Pennsylvania Ave,"Savannah, Ga     31404",CHATHAM,912-232-8239,6/30/2025,
81646,Fuel Pump Registration Licenses,MURPHY USA #6684,,6004 OGEECHEE RD,"SAVANNAH, GA     31419",CHATHAM,9129204423,6/30/2026,
51539,Fuel Pump Registration Licenses,ENMARKET #255,,4318 OGEECHEE RD,"SAVANNAH, GA     31402",CHATHAM,912-236-1331,6/30/2025,
45082,Fuel Pump Registration Licenses,ENMARK #660,,175 JOHNNY MERCER BLVD,"SAVANNAH, GA     31410",CHATHAM,912-897-6769,6/30/2025,
51646,Fuel Pump Registration Licenses,CHUS CONVENIENCE MART #114,,12006 MIDDLEGROUND RD,"SAVANNAH, GA     31419",CHATHAM,(912) 925-9806,6/30/2026,
41841,Fuel Pump Registration Licenses,KEDIP FOOD MART,,1502 DEAN FOREST RD,"SAVANNAH, GA     31408",CHATHAM,912-964-5394,6/30/2021,
9294355,Fuel Pump Registration Licenses,HIGHLAND SHELL,JUSTIN MASTERS,485 JIMMY DELOACH PKWY,"SAVANNAH, GA     31408",CHATHAM,912-228-4419,6/30/2026,
900258,Fuel Pump Registration Licenses,SAVANNAH MARKET,,130 E. VICTORY DRIVE,"SAVANNAH, GA     31405",CHATHAM,912-201-9463,6/30/2025,
9296772,Fuel Pump Registration Licenses,NOURIA 210 JOHNNY MERCER BOULEVARD,REBECCA SHURTLEFF,210 JOHNNY MERCER BOULEVARD,"SAVANNAH, GA     31410",,508-309-2888,6/30/2026,
9295714,Fuel Pump Registration Licenses,VISHU MART LLC,SARVESH SHARMA,10004 ABERCORN ST,"SAVANNAH, GA     31406",CHATHAM,912-455-5450,6/30/2026,
9292229,Fuel Pump Registration Licenses,THE PARKER COMPANIES,,171 CROSSROADS PKWY,"SAVANNAH, GA     31407",CHATHAM,912-721-2885,6/30/2026,
29266,Fuel Pump Registration Licenses,PARKERS #22,,325 MARTIN LUTHER KING J,"SAVANNAH, GA     314011580",CHATHAM,912-447-0023,6/30/2026,
9294181,Fuel Pump Registration Licenses,OCEAN FUEL,DEE PATEL,5796 OGEECHEE RR STE 101,"SAVANNAH, GA     30405",,706-340-7223,6/30/2026,
68607,Fuel Pump Registration Licenses,VYOM LLC/TEXACO # 1,,5920 OGEECHEE RD,"SAVANNAH, GA     31419",CHATHAM,(912) 655-4779,6/30/2024,
35447,Fuel Pump Registration Licenses,EL CHEAPO #41,,1 GATEWAY BLVD,"SAVANNAH, GA     31419",CHATHAM,912-925-3526,6/30/2026,
76447,Fuel Pump Registration Licenses,AIRPORT AMOCO INC,,291 CROSSROADS PKWY,"SAVANNAH, GA     31408",CHATHAM,912-964-2244,6/30/2026,
41406,Fuel Pump Registration Licenses,TIME SAVER # 47,,1402 E BROAD ST,"SAVANNAH, GA     31401",CHATHAM,(912) 236-8947,6/30/2026,
32784,Fuel Pump Registration Licenses,VILLAGE STATION,,10 MEETING ST,"SAVANNAH, GA     31416",CHATHAM,912-598-0874,6/30/2026,
9296091,Fuel Pump Registration Licenses,Walthall Oil Company- Fuel Pro #2 Bourne Ave,Cullen Coker,520 Bourne Avenue,"Savannah, GA     31408",BIBB,478-781-1234,6/30/2024,
41978,Fuel Pump Registration Licenses,RAM FOOD MART,,1101 E MONTGOMERY CROSSROAD,"SAVANNAH, GA     31406",CHATHAM,912-961-0019,6/30/2026,
42431,Fuel Pump Registration Licenses,GATEWAY CHEVRON,,2 GATEWAY BLVD,"SAVANNAH, GA     31419",CHATHAM,(912) 920-8499,6/30/2023,
9296768,Fuel Pump Registration Licenses,NOURIA 4202 MONTGOMERY STREET,REBECCA SHURTLEFF,4202 MONTGOMERY STREET,"SAVANNAH, GA     31405",,508-309-2888,6/30/2026,
98408,Fuel Pump Registration Licenses,PARKERS #29,,10525 ABERCORN ST,"SAVANNAH, GA     31419",CHATHAM,912-921-1899,6/30/2026,
27201,Fuel Pump Registration Licenses,CHUS CONVENIENCE MART,,7726 JOHNNY MERCER BLVD,"SAVANNAH, GA     31410",CHATHAM,912-897-7795,6/30/2026,
31441,Fuel Pump Registration Licenses,PARKERS 13,,2004 BEECH ST,"SAVANNAH, GA     31401",CHATHAM,912-236-5774,6/30/2026,
86227,Fuel Pump Registration Licenses,COUNTRY CONVENIENCE #1,,12403 WHITE BLUFF RD,"SAVANNAH, GA     31419222",CHATHAM,,6/30/2025,
62526,Fuel Pump Registration Licenses,PUMP N PANTRY #19,,1816 MONTGOMERY ST,"SAVANNAH, GA     31401",CHATHAM,(912) 234-1444,6/30/2026,
29286,Fuel Pump Registration Licenses,YA DADA CORPORATION,,11711 LARGO DRIVE,"SAVANNAH, GA     31419",CHATHAM,912-927-4517,6/30/2026,
45080,Fuel Pump Registration Licenses,ENMARK,,4202 MONTGOMERY ST,"SAVANNAH, GA     31405",CHATHAM,0000000000,6/30/2025,
45079,Fuel Pump Registration Licenses,ENMARK,,405 MARTIN LUTHER KING JR BLVD,"SAVANNAH, GA     31402",CHATHAM,,6/30/2025,
44218,Fuel Pump Registration Licenses,ISLAND FOOD MART INC,,280 JOHNNY MERCER BLVD,"SAVANNAH, GA     314102156",CHATHAM,912-898-1666,6/30/2024,
28230,Fuel Pump Registration Licenses,PRITAM,,5316 AUGUSTA RD,"SAVANNAH, GA     31401",CHATHAM,912-965-0901,6/30/2022,
30258,Fuel Pump Registration Licenses,ASHIRVAD INC,,825 TIBET AVE,"SAVANNAH, GA     31406",CHATHAM,912-925-5767,6/30/2024,
42540,Fuel Pump Registration Licenses,JAI MARUTI FOOD MART INC.,,12424 WHITE BLUFF RD,"SAVANNAH, GA     31419",CHATHAM,912-920-8556,6/30/2026,
70028,Fuel Pump Registration Licenses,PARKWAY SHELL,,4 PARK OF COMMERCE,"SAVANNAH, GA     31405",CHATHAM,912-234-0025,6/30/2026,
59147,Fuel Pump Registration Licenses,HANDYLAND GATEWAY EXXON,,0 GATWAY BLVD.,"SAVANNAH, GA     31419",CHATHAM,912-921-0033,6/30/2026,
30468,Fuel Pump Registration Licenses,PO JOS STOP N GO,,1302 W GWINNETT ST,"SAVANNAH, GA     31401",CHATHAM,912-238-1932,6/30/2024,
30339,Fuel Pump Registration Licenses,GAS AND MORE,,4700 US HIGHWAY 80 EAST,"SAVANNAH, GA     31410",CHATHAM,912-898-4578,6/30/2026,
900225,Fuel Pump Registration Licenses,SHELL FOOD MART,,7361 SKIDAWAY ROAD,"SAVANNAH, GA     31406",CHATHAM,912-352-3317,6/30/2026,
51620,Fuel Pump Registration Licenses,SANDFLY AMOCO,,7362 SKIDAWAY RD,"SAVANNAH, GA     31406",CHATHAM,912-352-0570,6/30/2026,
31438,Fuel Pump Registration Licenses,PUMP N PANTRY #14,,329 MONTGOMERY XRD,"SAVANNAH, GA     31406",CHATHAM,(912) 925-2407,6/30/2026,
9296583,Fuel Pump Registration Licenses,CIRCLE K #2707265,,930 CHATHAM PKWY,"SAVANNAH, GA     31415",CHATHAM,912-744-0980,6/30/2026,
74295,Fuel Pump Registration Licenses,ENMARK STATION #834,,609 S HOUSTON LAKE RD,"SAVANNAH, GA     31402",CHATHAM,478-953-0853,6/30/2025,
97235,Fuel Pump Registration Licenses,SAM'S CLUB #8202,,1975 MONTGOMERY CROSSRD,"SAVANNAH, GA     31406",CHATHAM,912-353-8650,6/30/2026,
87441,Fuel Pump Registration Licenses,PARKERS #27,,1910 E PRESIDENT ST,"SAVANNAH, GA     31401",CHATHAM,912-231-1001,6/30/2026,
900223,Fuel Pump Registration Licenses,EISENHOWER BP,,2010 EISENHOWER DR,"SAVANNAH, GA     31406",CHATHAM,912-352-8338,6/30/2026,
42430,Fuel Pump Registration Licenses,S & S FOOD MART,,8001 WATERS AVE,"SAVANNAH, GA     31406",CHATHAM,(912) 354-6643,6/30/2026,
32494,Fuel Pump Registration Licenses,SAMAL INC.,,1114 ABERCORN ST,"SAVANNAH, GA     31401",CHATHAM,912-234-6623,6/30/2026,
30462,Fuel Pump Registration Licenses,DISCOUNT CORNER 2,,1521 E ANDERSON ST,"SAVANNAH, GA     31401",CHATHAM,912-233-1002,6/30/2026,
9292555,Fuel Pump Registration Licenses,WALMART #4530,,10530 ABERCORN ST,"SAVANNAH, GA     31419",,479-277-8354,6/30/2026,
900215,Fuel Pump Registration Licenses,SIDHHI VINAYAK ENTERPRISES/ALLEN OIL # 11,,12500 WHITE BLUFF RD,"SAVANNAH, GA     31419",CHATHAM,912-961-1222,6/30/2026,
